행정기관코드,기준연월,시도명,시군구명,읍면동명,0~9세_남자,0~9세_여자,10~19세_남자,10~19세_여자,20~29세_남자,20~29세_여자,30~39세_남자,30~39세_여자,40~49세_남자,40~49세_여자,50~59세_남자,50~59세_여자,60~69세_남자,60~69세_여자,70~79세_남자,70~79세_여자,80~89세_남자,80~89세_여자,90~99세_남자,90~99세_여자,100세 이상_남자,100세 이상_여자,총인구수,남자총합,여자총합
4155025000,2025-04-30,경기도,안성시,공도읍,2445,2276,4037,3845,4083,3527,4995,4317,6293,5954,6027,5703,3726,4001,1698,2134,622,1139,82,230,0,1,67135,34008,33127
4155031000,2025-04-30,경기도,안성시,보개면,52,47,129,99,204,130,187,155,257,192,443,336,675,611,388,381,175,298,13,83,0,1,4856,2523,2333
4155032000,2025-04-30,경기도,안성시,금광면,123,101,248,232,309,257,285,240,403,377,656,579,781,801,420,493,167,307,23,80,0,0,6882,3415,3467
4155033000,2025-04-30,경기도,안성시,서운면,24,18,49,40,133,62,127,76,140,95,293,203,427,378,254,248,125,217,13,64,0,0,2986,1585,1401
4155034000,2025-04-30,경기도,안성시,미양면,74,54,110,99,230,149,289,160,377,218,550,436,711,584,426,357,165,285,20,63,0,0,5357,2952,2405
4155035000,2025-04-30,경기도,안성시,대덕면,434,349,519,494,1106,945,1108,724,1495,909,1412,934,1185,972,575,544,210,309,27,57,0,1,14309,8071,6238
4155036000,2025-04-30,경기도,안성시,양성면,48,40,111,103,183,152,212,143,275,173,496,365,699,609,394,353,173,298,29,90,0,1,4947,2620,2327
4155038000,2025-04-30,경기도,안성시,원곡면,141,123,180,140,352,228,489,289,564,350,686,531,701,571,317,275,111,179,12,38,0,3,6280,3553,2727
4155039000,2025-04-30,경기도,안성시,일죽면,93,107,255,183,251,201,279,198,379,267,667,517,915,871,618,563,212,392,25,83,1,1,7078,3695,3383
4155040000,2025-04-30,경기도,안성시,죽산면,58,62,210,170,268,196,328,200,386,260,686,489,868,752,469,470,228,345,24,77,1,0,6547,3526,3021
4155041000,2025-04-30,경기도,안성시,삼죽면,25,29,103,116,293,317,147,75,175,117,285,259,444,393,255,249,127,214,21,34,0,0,3678,1875,1803
4155042000,2025-04-30,경기도,안성시,고삼면,19,19,30,30,79,38,86,56,86,56,168,142,277,243,143,137,65,83,10,34,0,0,1801,963,838
4155051000,2025-04-30,경기도,안성시,안성1동,217,236,413,439,713,539,588,440,751,617,1007,988,1081,1067,567,672,268,424,22,75,0,0,11124,5627,5497
4155052000,2025-04-30,경기도,안성시,안성2동,933,883,1322,1270,1943,1696,2057,1613,2170,1975,2244,2151,1709,1753,773,921,252,470,25,102,0,1,26263,13428,12835
4155053000,2025-04-30,경기도,안성시,안성3동,891,882,1429,1291,1957,1515,1746,1548,1974,1918,2196,2334,1793,1816,778,956,316,558,29,92,0,1,26020,13109,12911
4157025000,2025-04-30,경기도,김포시,통진읍,991,979,1432,1256,2037,1411,2483,1976,2683,2236,3330,2736,3372,2962,1514,1639,547,969,64,251,0,5,34873,18453,16420
4157025300,2025-04-30,경기도,김포시,고촌읍,2767,2524,3189,3044,2057,2060,3199,3578,5545,5490,3604,3434,2775,3080,1497,1519,465,645,45,131,0,3,50651,25143,25508
4157025600,2025-04-30,경기도,김포시,양촌읍,856,797,1336,1239,1637,1328,2197,1788,2608,2142,2747,2220,2716,2508,1412,1515,492,759,49,172,0,1,30519,16050,14469
4157034000,2025-04-30,경기도,김포시,대곶면,130,109,207,199,400,252,438,277,647,392,1166,670,1381,961,647,546,273,382,32,90,0,1,9200,5321,3879
4157035000,2025-04-30,경기도,김포시,월곶면,37,50,90,89,194,134,254,144,267,180,545,372,794,625,458,379,191,218,14,64,0,0,5099,2844,2255
4157036000,2025-04-30,경기도,김포시,하성면,84,88,231,168,310,211,341,216,459,321,771,594,1154,873,585,581,265,385,32,72,0,0,7741,4232,3509
4157051500,2025-04-30,경기도,김포시,김포본동,2115,2001,2951,2987,3361,2967,3353,3468,4644,4760,4958,5446,4022,4095,1835,2214,765,1181,77,200,0,2,57402,28081,29321
4157052500,2025-04-30,경기도,김포시,장기본동,1604,1519,3067,2963,1977,1914,1898,2212,3836,4205,3266,3213,1745,1982,974,1186,377,553,38,90,0,2,38621,18782,19839
4157054000,2025-04-30,경기도,김포시,사우동,523,459,987,894,1243,1083,1266,1180,1568,1544,2008,2015,1706,1681,770,968,308,531,23,112,0,0,20869,10402,10467
4157055000,2025-04-30,경기도,김포시,풍무동,2413,2283,3493,3390,3292,3737,3754,4180,5270,5510,4762,4989,3343,3651,1799,2086,723,996,65,159,0,2,59897,28914,30983
4157056000,2025-04-30,경기도,김포시,장기동,1900,1937,2915,2843,1857,1811,2283,2505,4449,4540,3142,2984,1788,2088,1047,1284,366,558,37,91,0,1,40426,19784,20642
4157057000,2025-04-30,경기도,김포시,구래동,2410,2264,2510,2583,2604,2845,4374,4166,5099,4648,2806,2581,1684,1983,881,1092,287,443,24,58,0,0,45342,22679,22663
4157057500,2025-04-30,경기도,김포시,마산동,2111,2021,2149,2091,1322,1314,2767,2968,4254,3843,2167,2055,1488,1901,926,1232,352,501,26,85,0,1,35574,17562,18012
4157058000,2025-04-30,경기도,김포시,운양동,2716,2561,3397,3244,1966,2099,2866,3491,5630,5780,3541,3440,2079,2430,1214,1414,436,546,44,112,1,0,49007,23890,25117
4159025300,2025-04-30,경기도,화성시,봉담읍,5261,5151,5874,6057,6107,5842,9422,8797,10239,9189,8598,7984,5783,5801,2520,2794,794,1402,79,318,1,3,108016,54678,53338
4159025600,2025-04-30,경기도,화성시,우정읍,266,231,676,611,971,608,907,514,1367,935,2130,1421,1858,1569,869,955,333,613,44,132,0,0,17010,9421,7589
4159025900,2025-04-30,경기도,화성시,향남읍,3505,3316,5623,5296,5423,4471,7230,5280,9457,7787,7821,5875,4391,4034,1764,2015,636,1095,56,228,1,1,85305,45907,39398
4159026200,2025-04-30,경기도,화성시,남양읍,2537,2407,2581,2368,4211,3008,6077,4434,5542,4220,5083,4416,4107,3820,1716,1667,537,896,58,237,0,2,59924,32449,27475
4159031000,2025-04-30,경기도,화성시,매송면,68,72,165,144,335,244,374,229,354,261,703,553,830,694,382,424,172,293,16,46,0,0,6359,3399,2960
4159032000,2025-04-30,경기도,화성시,비봉면,592,528,333,323,656,546,1726,1334,1129,752,1051,807,1243,916,585,458,198,324,25,97,0,0,13623,7538,6085
4159033000,2025-04-30,경기도,화성시,마도면,61,70,174,124,331,203,468,172,559,269,815,497,940,636,392,369,184,235,16,57,0,0,6572,3940,2632
4159034000,2025-04-30,경기도,화성시,송산면,147,135,337,297,464,301,510,310,721,452,1190,810,1357,1086,705,703,324,492,44,122,0,1,10508,5799,4709
4159035000,2025-04-30,경기도,화성시,서신면,63,53,141,133,270,146,316,187,425,250,780,523,1123,930,572,505,213,352,42,90,0,0,7114,3945,3169
4159036000,2025-04-30,경기도,화성시,팔탄면,100,86,174,182,520,230,592,283,719,311,1325,688,1439,951,564,486,211,369,19,85,0,2,9336,5663,3673
4159037000,2025-04-30,경기도,화성시,장안면,122,120,279,224,446,287,502,274,668,378,1225,676,1331,929,636,639,252,394,35,88,0,1,9506,5496,4010
4159040000,2025-04-30,경기도,화성시,양감면,30,37,66,66,208,93,243,96,300,121,493,251,661,392,262,213,97,157,18,39,0,0,3843,2378,1465
4159041000,2025-04-30,경기도,화성시,정남면,116,122,297,227,603,382,706,315,801,444,1365,786,1406,988,600,600,233,359,29,106,0,1,10486,6156,4330
4159051500,2025-04-30,경기도,화성시,새솔동,2012,1893,1803,1928,1155,1015,1988,2216,3188,2960,1858,1945,1197,1057,276,252,63,110,6,31,0,0,26953,13546,13407
4159052000,2025-04-30,경기도,화성시,진안동,2484,2298,2200,2073,3789,2700,5767,4380,5165,3971,3844,3371,2307,2268,950,1103,333,526,32,94,0,0,49655,26871,22784
4159053000,2025-04-30,경기도,화성시,병점1동,1409,1352,1931,1741,3160,2713,3327,2701,3061,2946,2842,2783,1751,1812,798,974,277,439,24,72,0,0,36113,18580,17533
4159054000,2025-04-30,경기도,화성시,병점2동,607,604,1687,1721,1604,1489,1167,1058,1910,2207,2107,2132,1031,1164,472,732,217,370,18,52,0,0,22349,10820,11529
4159055000,2025-04-30,경기도,화성시,반월동,2196,2080,2501,2310,1897,1732,3416,3433,3813,3568,2436,2575,1734,1751,552,582,142,245,15,57,0,0,37035,18702,18333
4159056000,2025-04-30,경기도,화성시,기배동,498,556,941,875,1055,913,1018,868,1329,1252,1493,1529,1014,1030,462,543,154,220,6,56,0,0,15812,7970,7842
4159057000,2025-04-30,경기도,화성시,화산동,982,912,1179,1098,1931,1449,2309,1847,2425,1977,2562,2346,2075,1946,888,974,306,489,17,90,0,2,27804,14674,13130
4159058500,2025-04-30,경기도,화성시,동탄1동,2239,2156,3252,3219,4067,3532,4899,4162,4608,4713,4181,3788,1817,1568,590,664,204,286,21,62,0,0,50028,25878,24150
4159058600,2025-04-30,경기도,화성시,동탄2동,1219,1256,3233,3183,2018,1916,1520,1666,3429,3981,3202,2964,1394,1380,512,706,196,341,20,49,0,0,34185,16743,17442
4159058700,2025-04-30,경기도,화성시,동탄3동,1785,1688,2815,2648,3298,2692,3993,3248,3897,3868,2866,2687,1223,1401,569,814,254,363,28,56,0,1,40194,20728,19466
4159058800,2025-04-30,경기도,화성시,동탄4동,3175,3010,5216,5062,2324,2199,3094,3817,6402,6884,4170,3565,1563,1380,444,481,127,191,11,40,0,0,53155,26526,26629
4159059000,2025-04-30,경기도,화성시,동탄5동,2709,2488,2796,2675,2608,2675,5457,5273,4998,4780,3048,2896,1715,1826,758,936,234,379,22,74,0,0,48347,24345,24002
4159060000,2025-04-30,경기도,화성시,동탄6동,2529,2376,2862,2820,3280,3419,4724,4283,4656,4382,3314,2989,1444,1347,470,497,144,233,15,45,0,0,45829,23438,22391
4159061000,2025-04-30,경기도,화성시,동탄7동,3440,3204,4098,3949,2694,2668,5300,5333,6495,6283,3682,3658,2051,2174,736,789,169,269,13,55,0,2,57062,28678,28384
4159062000,2025-04-30,경기도,화성시,동탄8동,3110,2939,2302,2223,1250,1367,3799,4158,4723,4141,1905,1879,1137,1268,415,457,106,160,18,40,0,0,37397,18765,18632
4159063000,2025-04-30,경기도,화성시,동탄9동,3390,3305,2963,2989,2468,2393,5149,5257,5307,5037,2545,2495,1479,1535,505,528,110,195,8,48,0,0,47706,23924,23782
4161025300,2025-04-30,경기도,광주시,초월읍,1850,1639,2487,2413,2928,2583,3568,3291,4406,3977,5052,4560,4042,3731,1771,1796,615,929,49,177,0,3,51867,26768,25099
4161025900,2025-04-30,경기도,광주시,곤지암읍,471,399,764,683,1242,962,1311,974,1656,1298,2327,1867,2310,1928,1018,982,382,549,44,136,0,0,21303,11525,9778
4161033000,2025-04-30,경기도,광주시,도척면,139,138,290,263,433,305,511,344,645,469,990,775,1145,904,556,497,213,291,26,74,0,0,9008,4948,4060
4161034000,2025-04-30,경기도,광주시,퇴촌면,306,327,658,584,594,512,634,524,1149,1035,1506,1280,1555,1707,1060,1087,369,498,34,108,0,1,15528,7865,7663
4161035000,2025-04-30,경기도,광주시,남종면,5,2,24,16,39,29,41,33,63,49,130,95,215,174,138,131,66,84,8,22,0,0,1364,729,635
4161037000,2025-04-30,경기도,광주시,남한산성면,55,43,67,60,73,70,92,92,133,110,186,164,295,229,172,159,70,106,6,34,0,0,2216,1149,1067
4161051000,2025-04-30,경기도,광주시,경안동,1146,1062,1311,1172,1658,1494,2228,2022,2363,2174,2401,2098,1994,1886,905,1101,301,526,23,89,0,1,27955,14330,13625
4161052000,2025-04-30,경기도,광주시,송정동,720,670,965,1019,1271,1158,1482,1304,1909,1717,2172,2075,1865,1870,831,936,289,423,26,70,1,0,22773,11531,11242
4161054000,2025-04-30,경기도,광주시,쌍령동,691,595,768,777,1025,941,1202,1081,1489,1365,1479,1640,1301,1357,563,611,190,249,11,32,0,0,17367,8719,8648
4161055000,2025-04-30,경기도,광주시,탄벌동,1203,1201,1852,1851,2448,2221,2990,2403,3412,3235,4173,4223,3523,3625,1492,1506,431,643,30,92,0,0,42554,21554,21000
4161056000,2025-04-30,경기도,광주시,광남1동,930,894,1145,1042,1808,1547,2233,2001,2722,2247,2989,2875,2625,2740,1210,1307,429,524,24,97,1,1,31391,16116,15275
4161057000,2025-04-30,경기도,광주시,광남2동,1827,1822,2394,2318,1439,1304,1951,2288,3735,3681,2447,2391,1464,1700,762,823,265,322,17,63,0,1,33014,16301,16713
4161058000,2025-04-30,경기도,광주시,오포1동,1915,1878,1478,1389,1113,994,2336,2486,3364,2858,2222,2037,1804,1813,827,918,262,394,35,85,0,0,30208,15356,14852
4161059000,2025-04-30,경기도,광주시,오포2동,1100,1035,1865,1788,1873,1692,1918,1814,2964,2731,3051,2901,2223,2044,1017,1196,376,577,31,85,0,1,32282,16418,15864
4161060000,2025-04-30,경기도,광주시,신현동,1205,1212,1340,1251,1932,1771,3155,2736,3564,3258,2807,3033,2262,2720,1108,1270,381,521,33,112,1,2,35674,17788,17886
4161061000,2025-04-30,경기도,광주시,능평동,782,730,914,857,1124,1057,1682,1501,2172,1974,1804,1881,1553,1835,857,933,253,377,23,90,0,2,22401,11164,11237
4163025000,2025-04-30,경기도,양주시,백석읍,416,440,1080,1051,1497,1173,1172,973,1575,1528,2638,2514,2657,2510,1248,1357,547,909,61,186,0,0,25532,12891,12641
4163031000,2025-04-30,경기도,양주시,은현면,34,37,128,90,304,174,267,131,293,177,597,363,778,572,404,333,132,242,19,64,0,1,5140,2956,2184
4163032000,2025-04-30,경기도,양주시,남면,100,97,141,154,362,180,380,222,379,222,605,394,851,638,423,395,152,232,20,73,0,1,6021,3413,2608
4163033000,2025-04-30,경기도,양주시,광적면,166,181,401,317,525,346,539,387,679,505,1207,976,1372,1117,619,591,249,352,26,68,0,0,10623,5783,4840
4163034000,2025-04-30,경기도,양주시,장흥면,269,235,270,231,616,431,708,595,708,594,1060,1042,1356,1411,887,871,379,584,55,182,0,2,12486,6308,6178
4163051000,2025-04-30,경기도,양주시,양주1동,48,47,126,116,180,135,198,166,229,166,403,365,647,513,332,352,135,241,15,65,0,0,4479,2313,2166
4163052000,2025-04-30,경기도,양주시,양주2동,1536,1439,3091,3063,2804,2759,2206,2151,4033,4175,4779,4587,2901,3350,1792,2292,815,1154,80,184,0,2,49193,24037,25156
4163053000,2025-04-30,경기도,양주시,회천1동,229,234,337,300,626,469,567,440,566,512,817,762,824,702,358,422,164,242,15,49,0,1,8636,4503,4133
4163054000,2025-04-30,경기도,양주시,회천2동,2094,2002,1879,1806,2558,2456,4087,3800,3606,3290,3749,3752,3174,3165,1350,1605,523,864,45,113,0,2,45920,23065,22855
4163055000,2025-04-30,경기도,양주시,회천3동,728,687,1316,1263,1766,1596,1435,1276,1710,1742,2532,2503,1661,1669,717,1026,404,705,48,102,0,0,24886,12317,12569
4163057000,2025-04-30,경기도,양주시,옥정1동,2280,2254,1948,1870,2252,2088,4009,3830,4023,3654,2726,2797,1922,1957,1006,1020,293,432,24,92,0,0,40477,20483,19994
4163058000,2025-04-30,경기도,양주시,옥정2동,3728,3686,3657,3784,2899,2960,4834,5161,6098,5955,4018,4035,2153,2304,860,1027,250,389,23,66,0,3,57890,28520,29370
4165025000,2025-04-30,경기도,포천시,소흘읍,1073,989,2100,1985,2743,2362,2095,1934,2767,2784,4547,4264,4250,3777,1583,1690,596,1055,64,243,4,4,42909,21822,21087
4165031000,2025-04-30,경기도,포천시,군내면,316,258,329,326,528,434,685,555,677,582,918,807,1076,861,481,418,169,269,18,76,0,0,9783,5197,4586
4165032000,2025-04-30,경기도,포천시,내촌면,32,28,61,56,194,106,204,110,226,113,521,347,760,493,296,270,122,173,13,38,0,0,4163,2429,1734
4165033000,2025-04-30,경기도,포천시,가산면,67,56,141,141,296,188,316,202,406,221,977,548,1190,741,478,362,175,269,22,69,0,1,6866,4068,2798
4165034000,2025-04-30,경기도,포천시,신북면,194,193,382,291,598,431,653,414,691,484,1233,910,1530,1185,675,603,232,396,21,68,0,0,11184,6209,4975
4165035000,2025-04-30,경기도,포천시,창수면,15,15,35,20,95,39,48,31,85,50,216,138,323,269,191,167,82,150,8,20,0,0,1997,1098,899
4165036000,2025-04-30,경기도,포천시,영중면,45,43,113,102,168,127,147,110,224,148,458,318,705,549,361,350,178,290,15,42,0,0,4493,2414,2079
4165037000,2025-04-30,경기도,포천시,일동면,162,145,358,285,429,292,437,286,559,436,746,613,1054,934,601,646,234,433,33,114,2,2,8801,4615,4186
4165038000,2025-04-30,경기도,포천시,이동면,166,166,131,133,412,232,498,292,298,199,370,288,607,571,344,366,165,257,16,48,0,1,5560,3007,2553
4165039000,2025-04-30,경기도,포천시,영북면,227,189,200,189,473,228,560,321,416,272,585,422,824,768,454,486,223,432,34,79,1,1,7384,3997,3387
4165040000,2025-04-30,경기도,포천시,관인면,17,18,37,50,93,54,82,48,98,58,237,188,384,324,231,236,120,181,8,27,1,0,2492,1308,1184
4165041000,2025-04-30,경기도,포천시,화현면,54,46,58,53,82,78,151,96,132,98,187,153,316,249,196,150,77,138,7,29,0,0,2350,1260,1090
4165051000,2025-04-30,경기도,포천시,포천동,505,437,813,743,1213,1041,1217,980,1148,1165,1837,1848,1839,1741,805,924,277,558,30,93,0,2,19216,9684,9532
4165052000,2025-04-30,경기도,포천시,선단동,243,228,484,410,927,753,739,534,962,745,1722,1405,1636,1305,576,599,208,372,29,79,0,1,13957,7526,6431
4167025000,2025-04-30,경기도,여주시,가남읍,272,251,546,496,704,531,809,571,1003,850,1382,1193,1506,1363,826,814,328,501,44,97,0,1,14088,7420,6668
4167031000,2025-04-30,경기도,여주시,점동면,83,52,124,97,168,122,181,117,204,184,418,384,607,572,423,392,154,266,17,71,0,0,4636,2379,2257
4167032000,2025-04-30,경기도,여주시,흥천면,61,49,140,102,162,112,174,120,256,187,424,373,714,624,452,399,175,262,22,68,0,1,4877,2580,2297
4167033000,2025-04-30,경기도,여주시,금사면,21,25,57,64,67,60,87,63,127,98,273,215,457,395,266,272,109,150,8,31,0,0,2845,1472,1373
4167034500,2025-04-30,경기도,여주시,세종대왕면,82,73,154,165,203,144,207,173,313,249,493,384,780,691,471,458,197,325,20,96,0,0,5678,2920,2758
4167035000,2025-04-30,경기도,여주시,대신면,68,64,175,148,254,172,206,159,296,210,560,449,957,833,552,570,273,421,37,94,0,1,6499,3378,3121
4167036000,2025-04-30,경기도,여주시,북내면,48,50,150,108,185,134,151,116,213,175,493,400,655,563,344,314,172,293,22,60,0,0,4646,2433,2213
4167037000,2025-04-30,경기도,여주시,강천면,42,45,120,108,153,106,149,119,223,192,455,378,578,538,355,324,152,199,22,51,0,2,4311,2249,2062
4167038000,2025-04-30,경기도,여주시,산북면,32,32,63,78,75,65,100,58,116,106,210,179,313,286,221,200,98,138,11,30,0,1,2412,1239,1173
4167051000,2025-04-30,경기도,여주시,여흥동,429,412,858,809,1264,1060,1157,940,1427,1380,1980,1924,1921,1958,1005,1032,357,580,36,88,0,6,20623,10434,10189
4167052000,2025-04-30,경기도,여주시,중앙동,1037,1015,1367,1198,1448,1400,1796,1729,1985,1999,2155,2143,1703,1765,851,980,299,442,27,86,0,0,25425,12668,12757
4167053000,2025-04-30,경기도,여주시,오학동,655,679,1023,872,910,849,1142,1060,1533,1607,1594,1654,1364,1359,589,682,228,350,13,62,0,2,18227,9051,9176
4180025000,2025-04-30,경기도,연천군,연천읍,307,277,220,178,610,316,676,463,394,320,569,466,693,627,407,476,205,402,26,66,0,2,7700,4107,3593
4180025300,2025-04-30,경기도,연천군,전곡읍,527,504,869,807,1095,823,1117,830,1134,1103,1559,1481,1716,1659,862,914,353,635,51,126,1,2,18168,9284,8884
4180031000,2025-04-30,경기도,연천군,군남면,21,24,64,66,175,74,96,48,122,84,240,198,425,358,259,258,122,218,10,31,0,0,2893,1534,1359
4180032000,2025-04-30,경기도,연천군,청산면,48,54,82,72,342,155,180,87,204,146,340,256,549,511,277,322,125,229,16,40,0,1,4036,2163,1873
4180033000,2025-04-30,경기도,연천군,백학면,21,26,64,55,102,52,87,42,107,79,229,171,351,301,196,195,119,180,11,20,0,0,2408,1287,1121
4180034000,2025-04-30,경기도,연천군,미산면,15,13,26,21,55,36,56,47,59,23,147,109,283,229,175,139,64,96,8,24,0,0,1625,888,737
4180035000,2025-04-30,경기도,연천군,왕징면,7,6,21,15,22,13,26,17,46,21,78,51,115,115,130,117,55,68,10,15,0,0,948,510,438
4180036000,2025-04-30,경기도,연천군,신서면,12,18,42,45,140,60,63,42,95,61,192,134,323,295,225,268,112,198,14,36,0,1,2376,1218,1158
4180037000,2025-04-30,경기도,연천군,중면,0,1,5,4,17,4,12,5,3,7,9,10,27,20,12,10,5,10,2,2,0,0,165,92,73
4180038000,2025-04-30,경기도,연천군,장남면,7,2,6,16,22,15,20,16,25,14,57,56,107,99,68,68,38,46,6,10,0,0,698,356,342
4182025000,2025-04-30,경기도,가평군,가평읍,578,508,910,836,1149,887,1126,1077,1404,1296,1910,1711,2021,1990,1089,1190,531,806,38,156,0,3,21216,10756,10460
4182031000,2025-04-30,경기도,가평군,설악면,199,200,327,362,453,389,413,314,497,466,822,713,1226,1092,706,661,289,378,41,90,1,2,9641,4974,4667
4182032500,2025-04-30,경기도,가평군,청평면,192,202,387,388,638,477,522,415,805,690,1343,1173,1537,1433,955,1045,400,576,45,93,1,1,13318,6825,6493
4182033000,2025-04-30,경기도,가평군,상면,51,61,109,81,248,117,216,147,236,212,492,440,819,727,454,461,174,249,19,51,0,0,5364,2818,2546
4182034500,2025-04-30,경기도,가평군,조종면,275,254,308,271,476,371,629,416,559,486,765,664,1035,913,562,523,207,311,24,66,0,0,9115,4840,4275
4182035000,2025-04-30,경기도,가평군,북면,28,38,82,84,105,73,103,72,177,125,327,249,517,484,321,323,141,201,13,45,0,0,3508,1814,1694
